zip,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS,Unnamed: 0,age_5,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85_,civilian_employed,management,business_finance,computer_math,archi_engi,science,social_services,legal,education,arts_media,health,health_technicians,health_service,firefighters,law_enforcement,food_service,building_service,personal_care,sales,office_admin,farming_fishing_forestry,construction,maintenance_repair,production,trasportation,material_moving,population_race,hispanic,white,black,asian,households_total,median_income,mean_income,own_vehicle,carpool,public,walk,other_transport,home,commute,insured,private_insurance,public_insurance,uninsured,share_male,household_size,density,_ID,borough,lat,lng,uhf,share_cat1,share_cat2,share_cat3,share_cat4,share_cat5,share_cat6,share_cat7,share_cat8,share_cat9,share_cat10,share_cat11,share_cat12,share_cat13,share_management,share_business_finance,share_computer_math,share_archi_engi,share_science,share_social_services,share_legal,share_education,share_arts_media,share_health,share_health_technicians,share_health_service,share_firefighters,share_law_enforcement,share_food_service,share_building_service,share_personal_care,share_sales,share_office_admin,share_farming_fishing_forestry,share_construction,share_maintenance_repair,share_production,share_trasportation,share_material_moving,share_hispanic,share_white,share_black,share_asian,total_pop,log_median_income,mean_age,share_below_20,share_20_40,share_40_60,share_above_60,log_below_20,log_20_40,log_40_60,log_above_60,log_mean_age,log_pop,log_density,log_commute_time,log_public,log_uninsured,log_black,log_hispanic,log_asian,log_white,log_male,log_household_size,borough_cat,dborough2,dborough3,dborough4,dborough5,log_cat_1,log_cat_2,log_cat_3,log_cat_4,log_cat_5,log_cat_6,log_cat_7,log_cat_8,log_cat_9,log_cat_10,log_cat_11,log_cat_12,log_cat_13,spread,spread_share
11370,Jackson Heights/Rikers Island,Queens,1331,4063.05,32758.65,50,152.63,33.16,4014,139,1567.0,1108.0,1597.0,2323.0,3067.0,3312.0,2868.0,2501.0,2772.0,2564.0,2694.0,1885.0,1574.0,1292.0,788.0,686.0,635.0,556.0,12710.0,1222.0,420.0,162.0,210.0,35.0,81.0,173.0,667.0,246.0,381.0,159.0,300.0,122.0,194.0,1186.0,893.0,647.0,1261.0,1676.0,0.0,651.0,371.0,527.0,1028.0,98.0,33789.0,0.3829999999999999,0.246,0.133,0.222,8365.0,59901.0,84987.0,0.3225512905360688,0.06651224,0.5302779616148247,0.037392456,0.018448047,0.024818001,39.0,0.9093047073550052,0.5697378902249365,0.423851610211281,0.09069529,0.6043386901062476,3.14,25497.3,174.0,4.0,40.76539,-73.89324,402.0,0.064241,0.16834898,0.0013693271,0.006768388,0.014906104,0.017957747,0.004773083,0.007589984,0.081338026,0.02531299,0.04992175,0.014514867,0.04021909,0.096144766,0.033044845,0.012745869,0.016522422,0.0027537371,0.0063729347,0.01361133,0.052478362,0.019354839,0.029976396,0.012509835,0.023603462,0.009598741,0.015263572,0.09331235,0.07025964,0.0509048,0.09921322,0.13186467,0.0,0.05121951,0.029189615,0.041463416,0.08088119,0.0077104643,28.113464,25.200212,17.356813,24.963785,33789.0,4.0926933,35.99559,0.19518186,0.34768713,0.2934387,0.16369233,8.794067,9.371438,9.201804,8.618124,3.5833964,10.427891,10.146328,3.6635616,3.9708161,2.2049203,8.410484,9.46817,8.922812,9.025467,9.92427,1.1442229,4.0,0.0,0.0,1.0,0.0,1.8600565,2.823454,-1.9882656,-0.39032212,0.3991857,0.5854365,-0.7395926,-0.27575558,2.0960286,0.92873263,1.6078717,0.37258837,1.3917567,0.7432155999999992,0.020657611
11372,Jackson Heights,Queens,2517,4023.15,62562.88,232,370.83,31.56,7976,140,3544.0,3305.0,3212.0,2762.0,3543.0,4847.0,5845.0,5554.0,5025.0,5044.0,4752.0,3740.0,3588.0,3054.0,2906.0,1310.0,1142.0,1125.0,33433.0,2960.0,1290.0,750.0,292.0,273.0,371.0,328.0,1677.0,1135.0,515.0,234.0,875.0,153.0,365.0,4046.0,2930.0,1943.0,3154.0,3736.0,27.0,1456.0,717.0,1212.0,2498.0,496.0,64298.0,0.593,0.172,0.015,0.201,24051.0,53963.0,69795.0,0.1595018817122051,0.05051556,0.6750604289691888,0.08294832,0.01453355,0.01744026,41.1,0.8297769307673082,0.4878780304923769,0.4290177455636091,0.17022307,0.494603253600423,2.66,85703.2,176.0,4.0,40.75169,-73.88364,402.0,0.0950783,0.24865772,0.0061073825,0.0073378077,0.011521253,0.024809843,0.0034228188,0.008165549,0.15606263,0.043467563,0.07138702,0.01604027,0.05588367,0.08853528,0.03858463,0.022432925,0.008733885,0.008165585,0.01109682,0.009810667,0.05016002,0.033948492,0.015403942,0.0069990726,0.026171746,0.004576317,0.010917357,0.12101816,0.08763796,0.05811623,0.09433793,0.11174588,0.0008075853,0.043549787,0.021445876,0.03625161,0.0747166,0.014835642,28.113464,25.200212,17.356813,24.963785,64298.0,3.9882987,37.46695,0.19943078,0.30777007,0.2886715,0.20412765,9.458996,9.892881,9.828818,9.482274,3.623459,11.071283,11.358645,3.7160082,4.2122173,2.8345246,6.8715787,10.548723,9.466833,9.311023,10.367285,0.97832614,4.0,0.0,0.0,1.0,0.0,2.2521157,3.2134922,-0.4930868,-0.30954498,0.14160831,0.90865535,-1.0721207,-0.20266119,2.7476723,1.4694299,1.965531,0.4725173,1.720687,1.0108065999999996,0.024899687000000004
11373,Elmhurst,Queens,3221,3468.07,92875.81,285,306.86,30.64,10513,141,5670.0,5209.0,4682.0,4353.0,5936.0,8307.0,8332.0,7796.0,7828.0,6462.0,6540.0,6595.0,5785.0,4480.0,2968.0,2221.0,1749.0,1440.0,49095.0,2889.0,1760.0,1072.0,395.0,266.0,557.0,249.0,1489.0,783.0,1502.0,852.0,1686.0,802.0,244.0,7261.0,3534.0,3326.0,5178.0,4933.0,22.0,2780.0,968.0,2130.0,3581.0,836.0,96353.0,0.387,0.069,0.019,0.504,30216.0,49098.0,65321.0,0.1302463307870569,0.053858038,0.702171487425972,0.07688181,0.020427432,0.0164149,42.5,0.8155192325699957,0.4292863608460874,0.4796957747651202,0.18448077,0.501748777931149,3.18,65936.5,177.0,4.0,40.73884,-73.87853,402.0,0.06843407,0.21207349,0.003915565,0.0036653222,0.022109695,0.03735979,0.011805576,0.0035917214,0.15890422,0.048959285,0.08490594,0.014249125,0.05271293,0.058845095,0.035848863,0.021835217,0.008045626,0.005418067,0.011345351,0.0050717997,0.030328954,0.015948672,0.030593747,0.01735411,0.03434158,0.016335675,0.0049699564,0.14789693,0.07198289,0.06774621,0.10546899,0.100478664,0.0004481108,0.05662491,0.019716876,0.043385275,0.072940215,0.01702821,28.113464,25.200212,17.356813,24.963785,96353.0,3.8938184,36.63529,0.20667753,0.31520554,0.28463048,0.19348645,9.8991785,10.321243,10.219211,9.833226,3.601012,11.475774,11.096447,3.749504,4.2515926,2.9149601,7.5124574,10.5264435,10.790595,8.802125,10.7861185,1.1568812,4.0,0.0,0.0,1.0,0.0,1.9232857,3.0543478,-0.9376254,-1.0036689,0.7934311,1.3180099,0.1659869,-1.0239536,2.7657166,1.5884039,2.138959,0.3541104,1.6622757,1.0369105999999997,0.021576908
11374,Rego Park,Queens,1072,2549.49,42047.63,86,204.53,25.66,4177,142,2361.0,2039.0,1356.0,1359.0,1971.0,3785.0,3772.0,2952.0,2663.0,2619.0,2829.0,3818.0,3039.0,2685.0,2063.0,1836.0,1085.0,1308.0,22081.0,2251.0,1854.0,1086.0,402.0,370.0,300.0,295.0,1182.0,935.0,1204.0,297.0,881.0,359.0,125.0,1095.0,835.0,1138.0,1805.0,2933.0,0.0,375.0,424.0,805.0,846.0,284.0,43540.0,0.173,0.4529999999999999,0.035,0.299,19276.0,56863.0,77779.0,0.2184815416763408,0.04615742,0.5908056651961923,0.09287207,0.010726724,0.040956583,42.4,0.9175051688490696,0.636135998162187,0.380013783597519,0.08249483,0.4624023886081764,2.26,44728.9,178.0,4.0,40.72642,-73.86153,405.0,0.14250009,0.30003124,0.012844101,0.010240567,0.041795395,0.04089284,0.012462249,0.0043392233,0.0669976,0.039504286,0.05082098,0.014718644,0.029367862,0.101942845,0.08396359,0.049182557,0.018205697,0.016756488,0.013586341,0.013359902,0.053530183,0.042344097,0.054526515,0.013450478,0.039898556,0.016258322,0.0056609754,0.049590144,0.037815318,0.05153752,0.081744485,0.13282913,0.0,0.016982926,0.01920203,0.03645668,0.038313482,0.012861736,28.113464,25.200212,17.356813,24.963785,43540.0,4.0406446,41.277905,0.16341296,0.28663298,0.27397797,0.27597612,8.869961,9.431883,9.386727,9.393994,3.7203274,10.681436,10.708375,3.7471483,4.0789022,2.1101506,7.329028,8.926971,9.474124,9.889572,9.910115,0.81536484,4.0,0.0,0.0,1.0,0.0,2.6567576,3.4013016,0.2502995,0.023771888,1.430201,1.4083699,0.22011891,-0.8348897,1.9020717,1.3738241,1.6257242,0.38652992,1.0773158,0.7177000000000007,0.012609096000000002
11375,Forest Hills,Queens,1500,2126.06,70552.99,179,253.71,24.92,6019,143,4993.0,4189.0,3199.0,2419.0,2417.0,4443.0,6155.0,6083.0,6039.0,5304.0,4656.0,4897.0,4206.0,4291.0,2673.0,2143.0,2372.0,2458.0,37130.0,4919.0,3716.0,1827.0,545.0,673.0,627.0,1622.0,3091.0,1855.0,2587.0,498.0,747.0,255.0,221.0,919.0,620.0,1329.0,3326.0,4584.0,20.0,775.0,468.0,1049.0,643.0,214.0,72937.0,0.151,0.508,0.023,0.282,32492.0,76467.0,101342.0,0.2211313697989715,0.054533456,0.6196958446772819,0.05379094,0.00860765,0.04224074,43.0,0.9504772940462396,0.7548419135904652,0.2987226176681565,0.049522705,0.4616038498978571,2.23,35171.0,179.0,4.0,40.72094,-73.84615,405.0,0.1852249,0.3400974,0.014436174,0.03479268,0.055492397,0.02670585,0.0054698726,0.0047405562,0.03301229,0.02850769,0.044145092,0.010038826,0.01379266,0.13248047,0.100080796,0.049205493,0.014678158,0.018125504,0.016886614,0.043684352,0.08324805,0.0499596,0.06967412,0.013412335,0.020118503,0.0068677617,0.00595206,0.024750875,0.016698088,0.03579316,0.08957716,0.12345812,0.000538648,0.02087261,0.012604363,0.028252088,0.017317533,0.0057635335,28.113464,25.200212,17.356813,24.963785,72937.0,4.336859,39.560444,0.20291485,0.2618424,0.28649384,0.24874891,9.602383,9.857339,9.947313,9.80604,3.6778297,11.197351,10.467978,3.7612002,4.1266437,1.5998461,7.4250903,9.306876,9.931503,10.520078,10.424303,0.8020016,4.0,0.0,0.0,1.0,0.0,2.9189856,3.5266469,0.36715207,1.2468219,1.713661,0.98229754,-0.6033298,-0.74643064,1.1942948,1.0475888,1.4848967,0.0038750507,0.32155147,0.7011795000000003,0.010365109999999999
11377,Woodside,Queens,2238,2588.22,86468.55,177,204.7,25.99,8611,144,4464.0,4381.0,4403.0,3760.0,5248.0,7690.0,8102.0,8718.0,7483.0,7353.0,5931.0,5554.0,4249.0,4071.0,3194.0,2348.0,1569.0,1170.0,46728.0,3828.0,2071.0,1387.0,439.0,392.0,468.0,296.0,1914.0,1416.0,1025.0,366.0,842.0,396.0,396.0,4748.0,3126.0,2297.0,4469.0,5105.0,109.0,2633.0,975.0,2074.0,4990.0,966.0,89688.0,0.387,0.195,0.019,0.376,31464.0,54989.0,69474.0,0.1897821317635814,0.05132828,0.6719812324869127,0.051523775,0.015400656,0.019983927,37.6,0.8341011248518461,0.4523782901357425,0.4367131068721068,0.16589887,0.5144054946035144,2.84,34924.5,180.0,4.0,40.74482,-73.90516,402.0,0.092045315,0.23714268,0.0061165895,0.0046186494,0.015993634,0.018849082,0.006179004,0.006179004,0.12286232,0.035841342,0.0902197,0.015213457,0.07786169,0.08192091,0.044320323,0.029682416,0.009394796,0.008388975,0.0100154085,0.0063345316,0.040960453,0.030303031,0.021935456,0.007832563,0.018019175,0.008474576,0.008474576,0.10160931,0.066897795,0.049156822,0.09563859,0.10924927,0.0023326485,0.056347374,0.020865435,0.044384524,0.10678822,0.02067283,28.113464,25.200212,17.356813,24.963785,89688.0,4.007133,37.04241,0.18963517,0.33179468,0.29347292,0.18509723,9.741439,10.300854,10.1781225,9.717218,3.6120634,11.404092,10.460944,3.6270041,4.2076454,2.8087933,7.440776,10.4547615,10.425926,9.769337,10.739348,1.043804,4.0,0.0,0.0,1.0,0.0,2.2196958,3.166077,-0.49158043,-0.77248275,0.46960568,0.6338791,-0.481428,-0.481428,2.5084794,1.2765169,2.1996627,0.41959527,2.0523489,1.112108,0.016746946
11378,Maspeth,Queens,740,2139.13,34593.45,65,187.9,23.31,3174,145,2301.0,2030.0,1985.0,2003.0,2176.0,2655.0,3073.0,2504.0,2584.0,2437.0,2617.0,2491.0,2253.0,1372.0,1165.0,837.0,572.0,789.0,17820.0,1482.0,910.0,434.0,153.0,40.0,290.0,154.0,900.0,339.0,546.0,194.0,565.0,237.0,180.0,1051.0,914.0,904.0,1487.0,2698.0,33.0,1790.0,718.0,674.0,914.0,213.0,35844.0,0.313,0.5489999999999999,0.01,0.111,12623.0,68460.0,86987.0,0.3666438121357559,0.077819675,0.4660610215975317,0.049708605,0.011770084,0.0279968,41.6,0.886526811756787,0.6386302445591204,0.3216849899035225,0.11347319,0.4888126325186921,2.82,11820.8,181.0,4.0,40.72474,-73.90964,402.0,0.09647884,0.2541443,0.0016133586,0.0062114308,0.022022344,0.03061348,0.00955915,0.007260114,0.079256244,0.036461905,0.10930505,0.028959787,0.036865246,0.08316498,0.051066216,0.024354657,0.008585858,0.002244669,0.016273849,0.008641975,0.05050505,0.01902357,0.03063973,0.010886644,0.03170595,0.013299664,0.01010101,0.058978677,0.051290683,0.050729517,0.083445564,0.15140292,0.0018518518,0.100448936,0.04029181,0.03782267,0.051290683,0.011952862,28.113464,25.200212,17.356813,24.963785,35844.0,4.2262497,36.32435,0.23208906,0.2903694,0.28258565,0.19495592,9.026298,9.25033,9.223158,8.85195,3.5924883,10.486932,9.377616,3.7281,3.8417315,2.4289815,5.881761,9.325379,8.288707,9.887275,9.771155,1.0367368,4.0,0.0,0.0,1.0,0.0,2.2667387,3.2353172,-1.824267,-0.47619382,0.78947246,1.1188554,-0.0450863,-0.32018957,2.070101,1.2936829,2.3915575,1.0633231,1.3046842,1.0344964,0.0133076666
11379,Middle Village,Queens,804,2221.27,36195.55,83,229.31,24.99,3217,146,1789.0,2149.0,2054.0,1706.0,1760.0,2433.0,2564.0,2741.0,2443.0,2994.0,2744.0,2923.0,2264.0,2076.0,1491.0,1396.0,1027.0,970.0,18360.0,1928.0,1205.0,504.0,232.0,33.0,304.0,164.0,1630.0,445.0,901.0,280.0,327.0,325.0,341.0,679.0,802.0,692.0,1757.0,2849.0,0.0,1101.0,327.0,529.0,777.0,228.0,37524.0,0.2019999999999999,0.6659999999999999,0.012,0.105,13528.0,79573.0,95587.0,0.4211519254244812,0.07884807,0.4099434025080457,0.05737432,0.008434136,0.024248142,41.7,0.9300998573466476,0.7338303770893333,0.3026673485317471,0.06990014,0.4654354546423622,2.75,17220.9,182.0,4.0,40.71675,-73.8796,405.0,0.12750284,0.31421944,0.0013429921,0.006674263,0.036667753,0.024702914,0.013226436,0.013877585,0.060271855,0.028162137,0.07561452,0.01330783,0.03162136,0.1050109,0.06563181,0.02745098,0.012636165,0.0017973856,0.016557734,0.008932462,0.088779956,0.024237473,0.049074072,0.015250545,0.017810458,0.017701525,0.018572984,0.03698257,0.043681916,0.037690632,0.095697165,0.15517429,0.0,0.05996732,0.017810458,0.028812636,0.042320263,0.012418301,28.113464,25.200212,17.356813,24.963785,37524.0,4.3766747,39.704857,0.20514871,0.253118,0.29591727,0.245816,8.948716,9.158836,9.315061,9.129564,3.6814735,10.532736,9.753879,3.7305012,3.713434,1.9444826,6.1098876,8.9332485,8.278941,10.12627,9.767954,1.011601,4.0,0.0,0.0,1.0,0.0,2.5455537,3.4475064,-2.0076852,-0.4043263,1.2993126,0.9043361,0.2796325,0.32768983,1.7962801,1.0353934,2.0230632,0.28576753,1.1512477,0.9306974000000006,0.0129783605
11385,Glendale/Ridgewood,Queens,2157,2095.6,102929.91,120,116.58,27.3,7902,147,6568.0,6610.0,6321.0,6213.0,7804.0,9788.0,9002.0,9079.0,7325.0,7503.0,7184.0,6728.0,5681.0,3750.0,2097.0,2065.0,1533.0,1347.0,54278.0,3659.0,1905.0,979.0,372.0,214.0,591.0,341.0,3216.0,1583.0,1067.0,617.0,1946.0,869.0,798.0,3923.0,4138.0,3246.0,4375.0,7766.0,15.0,4925.0,1242.0,2314.0,3067.0,1110.0,106598.0,0.442,0.462,0.0139999999999999,0.071,34993.0,64481.0,78239.0,0.2502199180220479,0.043833874,0.5996930505905033,0.06629358,0.014916993,0.02504258,40.2,0.8599823487437563,0.5477710594509333,0.3664889022420851,0.14001766,0.4956659599617253,3.04,27472.6,183.0,4.0,40.70067,-73.88943,405.0,0.072915986,0.2474478,0.002804461,0.0044687907,0.01398299,0.033588007,0.011388208,0.010457756,0.10563906,0.04253869,0.109609865,0.016276358,0.040192906,0.06741221,0.035097092,0.018036773,0.0068536056,0.0039426656,0.010888389,0.0062824716,0.059250526,0.02916467,0.019658057,0.011367405,0.035852462,0.016010169,0.014702089,0.07227606,0.07623715,0.059803236,0.08060356,0.14307822,0.00027635507,0.090736575,0.022882199,0.042632375,0.056505397,0.020450275,28.113464,25.200212,17.356813,24.963785,106598.0,4.1663704,34.037178,0.24120528,0.3346498,0.26961106,0.15453386,10.154713,10.482149,10.266046,9.709478,3.5274534,11.57682,10.220944,3.693867,4.093833,2.6391835,7.308122,10.760375,8.931745,10.804629,10.874967,1.1118575,4.0,0.0,0.0,1.0,0.0,1.9867228,3.2086146,-1.2713737,-0.80546725,0.3352565,1.211584,0.12999332,0.04475881,2.357443,1.447829,2.3943422,0.48712853,1.3911054,1.0339869999999998,0.0130396433
11411,Cambria Heights,Queens,681,3322.88,20494.26,37,180.54,32.17,2117,148,954.0,887.0,1148.0,967.0,1443.0,1166.0,1143.0,1210.0,1296.0,1255.0,1751.0,1712.0,1130.0,1094.0,1167.0,737.0,510.0,420.0,9957.0,614.0,398.0,180.0,79.0,30.0,382.0,79.0,563.0,109.0,525.0,484.0,899.0,326.0,325.0,278.0,364.0,375.0,818.0,1569.0,0.0,272.0,220.0,103.0,879.0,86.0,19990.0,0.057,0.012,0.908,0.003,6052.0,87231.0,101581.0,0.5387066927110106,0.066515885,0.3642438573044104,0.006476817,0.005962784,0.018093966,47.1,0.9244404386360222,0.7050723549146262,0.3436482900205297,0.075559564,0.4557278639319659,3.3,16406.0,184.0,4.0,40.69402,-73.73621,409.0,0.07741146,0.28302607,0.002294806,0.0060429894,0.040159106,0.10579056,0.024936892,0.024860399,0.04910885,0.028685076,0.03526352,0.016828578,0.06723782,0.06166516,0.03997188,0.018077735,0.007934117,0.0030129557,0.03836497,0.007934117,0.056543134,0.010947072,0.052726723,0.04860902,0.09028824,0.032740787,0.032640353,0.027920056,0.036557198,0.037661947,0.08215326,0.15757759,0.0,0.027317464,0.022095008,0.010344481,0.088279605,0.00863714,28.113464,25.200212,17.356813,24.963785,19990.0,4.4685597,40.171837,0.19789895,0.24822411,0.30085042,0.25302652,8.282989,8.509564,8.701845,8.528727,3.6931663,9.9029875,9.705402,3.852273,3.5952384,2.0223362,9.806477,7.0382833,4.0938444,5.480139,9.117128,1.1939225,4.0,0.0,0.0,1.0,0.0,2.0465498,3.342954,-1.4719367,-0.50368625,1.3902642,2.3588762,0.9137632,0.910691,1.5914541,1.0537919,1.2602639,0.5204934,1.9056507,0.7902214000000001,0.018609306000000003
11412,St. Albans,Queens,1234,3136.21,39346.92,75,190.61,31.67,3897,149,2534.0,2110.0,2345.0,2461.0,3101.0,2378.0,2591.0,2130.0,2228.0,2879.0,3115.0,3225.0,2199.0,1883.0,1264.0,865.0,780.0,745.0,19250.0,1183.0,691.0,206.0,82.0,50.0,720.0,134.0,976.0,242.0,717.0,574.0,1874.0,812.0,458.0,716.0,914.0,960.0,1726.0,2935.0,0.0,642.0,642.0,454.0,1228.0,314.0,38833.0,0.065,0.0069999999999999,0.858,0.032,10957.0,75307.0,89346.0,0.4603300960568912,0.04383591,0.4353871464204213,0.022926286,0.011357003,0.026163561,49.8,0.9164471985540924,0.6595662277304415,0.3337722695584817,0.0835528,0.4567764530167641,3.54,22891.5,185.0,4.0,40.69809,-73.75899,408.0,0.07123579,0.26179343,0.0019006348,0.005093701,0.027255103,0.09305508,0.03086631,0.017409815,0.061960693,0.036492188,0.0535979,0.024404151,0.04667959,0.061454546,0.035896104,0.010701299,0.0042597405,0.0025974025,0.037402596,0.006961039,0.050701298,0.012571429,0.037246753,0.029818181,0.09735065,0.04218182,0.023792207,0.037194803,0.04748052,0.04987013,0.089662336,0.15246753,0.0,0.03335065,0.03335065,0.023584416,0.06379221,0.016311688,28.113464,25.200212,17.356813,24.963785,38833.0,4.3215733,36.549583,0.24334973,0.2626632,0.29477507,0.19921201,9.15377,9.230143,9.345483,8.95364,3.5986698,10.567026,10.038521,3.908015,3.7736506,2.1228936,10.413875,7.8336577,7.125006,5.6051807,9.783464,1.2641268,4.0,0.0,0.0,1.0,0.0,1.9634103,3.2649708,-1.6603972,-0.6745804,1.0026556,2.2306066,1.1270802,0.554449,1.8239151,1.2945131,1.6789248,0.89216816,1.5407219,0.9114401999999995,0.019004458000000002
11413,Laurelton/Rosedale,Queens,1315,3012.74,43647.97,69,158.08,32.13,4093,150,2298.0,2418.0,2670.0,3250.0,2852.0,2984.0,2567.0,2776.0,2617.0,3017.0,3680.0,2647.0,2449.0,1923.0,1764.0,1456.0,821.0,706.0,20888.0,1462.0,917.0,267.0,182.0,62.0,734.0,194.0,1111.0,177.0,840.0,634.0,1940.0,661.0,619.0,747.0,800.0,1056.0,1683.0,3302.0,0.0,962.0,625.0,307.0,1284.0,322.0,42895.0,0.0559999999999999,0.0139999999999999,0.89,0.013,12133.0,83459.0,97251.0,0.4987123163157097,0.046912085,0.396404585163864,0.022824824,0.010149977,0.024996214,51.5,0.927912746337125,0.6819501006412957,0.3541871460000936,0.07208725,0.4632008392586548,3.52,13307.1,186.0,4.0,40.67166,-73.75257,409.0,0.082492456,0.25853878,0.0021498664,0.0067270016,0.029127223,0.08925413,0.022920351,0.02146399,0.053642638,0.03661708,0.05516835,0.021672042,0.04452304,0.06999234,0.043900803,0.012782459,0.008713136,0.0029682114,0.03513979,0.009287629,0.053188432,0.008473765,0.04021448,0.030352356,0.09287629,0.031644963,0.02963424,0.03576216,0.0382995,0.05055534,0.080572575,0.15808119,0.0,0.046055153,0.029921485,0.014697434,0.061470702,0.015415549,28.113464,25.200212,17.356813,24.963785,42895.0,4.4243555,36.871315,0.24795431,0.2606131,0.2788437,0.21258888,9.271999,9.321793,9.389406,9.118115,3.6074338,10.666511,9.496053,3.9415817,3.6798503,1.9752921,10.549976,7.7841067,6.3237047,6.3978124,9.896916,1.258461,4.0,0.0,0.0,1.0,0.0,2.1101217,3.2524607,-1.5371794,-0.3964556,1.0690881,2.1889026,0.8294401,0.76379156,1.6797591,1.2979298,1.7078043,0.773438,1.4934218,0.9124956000000006,0.0183471285
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,799,2826.76,28265.56,52,183.97,31.51,2536,151,1823.0,1284.0,1658.0,1352.0,1301.0,1754.0,1226.0,2180.0,1923.0,2004.0,1934.0,2159.0,2272.0,1900.0,1002.0,1187.0,853.0,1391.0,13157.0,1443.0,519.0,272.0,107.0,65.0,149.0,77.0,1152.0,327.0,327.0,294.0,319.0,252.0,220.0,485.0,237.0,483.0,1090.0,2608.0,0.0,738.0,328.0,589.0,697.0,379.0,29203.0,0.235,0.679,0.026,0.039,10511.0,72632.0,96563.0,0.6108809505198155,0.0702728,0.2764011568826702,0.031110764,0.0075822715,0.0037520519,40.9,0.9449534987473832,0.7199629362709771,0.3737259343148358,0.055046503,0.4804643358559052,2.78,12045.1,187.0,4.0,40.6576,-73.8448,407.0,0.10836785,0.31510633,0.0035901684,0.004252969,0.018061308,0.03385805,0.013918807,0.012151339,0.039878488,0.026677713,0.09422811,0.018116543,0.038497653,0.10967546,0.03944668,0.020673405,0.008132553,0.004940336,0.01132477,0.005852398,0.08755796,0.02485369,0.02485369,0.022345519,0.02424565,0.019153303,0.016721137,0.036862507,0.018013224,0.036710497,0.082845636,0.19822147,0.0,0.056091815,0.024929695,0.044767044,0.052975602,0.028805958,28.113464,25.200212,17.356813,24.963785,29203.0,4.2854056,41.35928,0.20946479,0.2212444,0.27462932,0.29466152,8.718827,8.77354,8.989694,9.060099,3.7222967,10.282026,9.396413,3.7111301,3.3192682,1.7055932,6.632368,8.833857,7.037833,9.894893,9.549025,1.0224509,4.0,0.0,0.0,1.0,0.0,2.3829465,3.450325,-1.0243859,-0.85496783,0.5911869,1.2195917,0.33065584,0.19485429,1.3832519,0.9812434,2.2431335,0.5942404,1.3480122,0.8514784999999998,0.015683321
11415,Kew Gardens,Queens,534,2776.3,19234.25,44,228.76,26.63,2005,152,1260.0,1051.0,1145.0,895.0,917.0,1563.0,1857.0,1713.0,1331.0,1418.0,1086.0,1212.0,1244.0,1170.0,692.0,396.0,443.0,507.0,10443.0,1227.0,751.0,383.0,109.0,104.0,235.0,323.0,901.0,374.0,460.0,100.0,267.0,126.0,148.0,418.0,309.0,280.0,925.0,1411.0,11.0,309.0,221.0,166.0,695.0,190.0,19900.0,0.24,0.478,0.052,0.196,8489.0,65981.0,85176.0,0.2788257843236154,0.036013316,0.5512962776152527,0.048824776,0.03328962,0.051750228,42.8,0.9342211055276382,0.675929648241206,0.327035175879397,0.065778896,0.4735175879396985,2.34,33477.1,188.0,4.0,40.70792,-73.82821,407.0,0.14944091,0.32774252,0.007857359,0.024403144,0.034753703,0.02772741,0.009519492,0.011181626,0.05492596,0.021154428,0.051072832,0.016696887,0.05250831,0.11749497,0.0719142,0.036675286,0.010437613,0.009958824,0.022503112,0.03092981,0.08627789,0.035813462,0.044048645,0.009575793,0.025567366,0.012065498,0.014172173,0.040026814,0.029589199,0.026812218,0.08857608,0.13511443,0.0010533371,0.029589199,0.0211625,0.015895816,0.06655176,0.018194005,28.113464,25.200212,17.356813,24.963785,19900.0,4.189367,37.353268,0.21864322,0.3040201,0.2536181,0.2237186,8.378161,8.707813,8.526549,8.401109,3.6204205,9.898475,10.418617,3.7565382,4.0096874,1.883714,6.9419637,8.471358,8.268834,9.160331,9.150908,0.85015094,4.0,0.0,0.0,1.0,0.0,2.704316,3.489643,-0.24113454,0.89212686,1.2457011,1.0198364,-0.049243577,0.11168676,1.703401,0.7492641,1.6306676,0.5126372,1.6583863,0.8379783999999999,0.015226131
